source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P02340	O88898	Tp53	Tp63	True	False	True	True	False	True	A
P08046	P09535	Egr1	Igf2	True	True	False	True	True	False	A
F6Y2T6	P09535	F6Y2T6	Igf2	True	False	True	True	False	True	A
P27577	Q924X4	Ets1	Q924X4	True	True	False	True	True	False	A
A0A979HLR9	E9QAS8	A0A979HLR9	E9QAS8	True	True	False	True	True	False	A
P02340	P04202	Tp53	Tgfb1	True	True	False	True	True	False	A
P02340	Q9Z0J7	Tp53	Gdf15	True	True	False	True	True	False	A
A0A979HLR9	P05480	A0A979HLR9	Src	True	True	False	True	True	False	A
P70340	D3Z4N2	Smad1	D3Z4N2	True	True	False	True	True	False	A
Q61164	P01108	Ctcf	Myc	True	True	True	True	False	True	A
P49698	Q64505	Hnf4a	Cyp7a1	True	False	True	True	False	True	A
P11416	P22605	Rara	Rarb	True	True	False	True	True	False	A
P28033	Q05769	Cebpb	Ptgs2	True	True	True	True	True	False	A
P23204	P11152	Ppara	Lpl	True	True	False	True	True	False	A
Q60867	P01325	Neurod1	Ins1	True	True	False	True	True	False	A
Q60867	P01326	Neurod1	Ins2	True	True	False	True	True	False	A
A0A979HLR9	Q62401	A0A979HLR9	Ccl12	True	True	False	True	True	False	A
Q04207	P11276	Rela	Fn1	True	True	True	True	True	False	A
P25799	P11276	Nfkb1	Fn1	True	True	True	True	True	False	A
Q00175	P01108	Pgr	Myc	True	False	True	True	False	True	A
P35583	P52946	Foxa2	Pdx1	True	True	False	True	True	False	A
Q02085	A0A0R4IZW5	Snai1	A0A0R4IZW5	True	False	True	True	False	True	A
A0A979HLR9	P18893	A0A979HLR9	Il10	True	True	False	True	True	False	A
P01101	A2APM2	Fos	A2APM2	True	True	False	True	True	False	B
P05627	A2APM2	Jun	A2APM2	True	True	False	True	True	False	A
P05627	Q05769	Jun	Ptgs2	True	True	False	True	True	False	A
P19091	Q61233	Ar	Lcp1	True	True	False	True	True	False	C
P08046	A0A0R4J0A4	Egr1	A0A0R4J0A4	True	True	False	True	True	False	A
A0A979HLR9	P09671	A0A979HLR9	Sod2	True	True	True	True	True	False	A
P43241	F8VPT3	Cdx2	F8VPT3	True	True	False	True	True	False	A
P17433	A0A0R4IZY6	Spi1	A0A0R4IZY6	True	True	False	True	True	False	A
P33242	A0A8Q0P8A2	Nr5a1	A0A8Q0P8A2	True	True	False	True	True	False	A
P48281	P86547	Vdr	Bglap2	True	True	False	True	True	False	A
P48281	P86546	Vdr	Bglap	True	True	False	True	True	False	A
P48281	P54615	Vdr	Bglap3	True	True	False	True	True	False	A
Q61221	P29477	Hif1a	Nos2	True	True	False	True	True	False	A
P02340	P49817	Tp53	Cav1	True	True	False	True	True	False	A
P01101	G5E8A9	Fos	G5E8A9	True	True	False	True	True	False	A
P01101	Q9EPL5	Fos	Mmp1a	True	True	False	True	True	False	A
A0A979HLR9	P35456	A0A979HLR9	Plaur	True	True	False	True	True	False	A
Q61501	G5E899	E2f1	G5E899	True	False	True	True	False	True	A
P02340	P70124	Tp53	Serpinb5	True	True	False	True	True	False	A
A0A087WPA7	P10417	A0A087WPA7	Bcl2	True	True	True	True	True	False	A
P33242	P20263	Nr5a1	Pou5f1	True	True	False	True	True	False	A
P11416	P20263	Rara	Pou5f1	True	True	False	True	True	False	C
P08046	P49582	Egr1	Chrna7	True	True	False	True	True	False	A
P01101	P0DP26	Fos	Calm1	True	True	False	True	True	False	C;D
Q00288	P35419	Pax8	Tpo	True	True	False	True	True	False	A
A0A979HLR9	P06880	A0A979HLR9	Gh1	True	True	False	True	True	False	A
P27577	P10605	Ets1	Ctsb	True	True	False	True	True	False	A
O70494	P10605	Sp3	Ctsb	True	True	False	True	True	False	A
P15314	P01575	Irf1	Ifnb1	True	True	False	True	True	False	A
Q3V157	P01108	Q3V157	Myc	True	True	False	True	True	False	A
P01108	P04351	Myc	Il2	True	True	False	True	True	False	A
A0A979HLR9	Q61696	A0A979HLR9	Hspa1a	True	True	False	True	True	False	A
A0A979HLR9	P17879	A0A979HLR9	Hspa1b	True	True	False	True	True	False	A
P53566	D3Z0J0	Cebpa	D3Z0J0	True	True	False	True	True	False	A;D
P53566	Q8C1N9	Cebpa	Q8C1N9	True	True	False	True	True	False	A;D
P53566	Q45VN2	Cebpa	Defa20	True	True	False	True	True	False	A;D
P53566	P28310	Cebpa	Defa3	True	True	False	True	True	False	A;D
P53566	Q5G865	Cebpa	Defa24	True	True	False	True	True	False	A;D
P53566	L7N230	Cebpa	L7N230	True	True	False	True	True	False	A;D
P53566	Q5G866	Cebpa	Defa23	True	True	False	True	True	False	A;D
A4QPD3	P13597	A4QPD3	Icam1	True	True	False	True	True	False	A
Q8BUN5	P04202	Smad3	Tgfb1	True	True	True	True	True	False	A
O09100	P70313	Gata2	Nos3	True	True	False	True	True	False	A
Q60636	P01108	Prdm1	Myc	True	False	True	True	False	True	A
Q00899	P01108	Yy1	Myc	True	True	True	True	False	True	A
A0A979HLR9	Q04207	A0A979HLR9	Rela	True	True	False	True	True	False	A
A0A979HLR9	E9QNX9	A0A979HLR9	E9QNX9	True	True	False	True	True	False	A
O70494	Q3V0T4	Sp3	Itgad	True	True	False	True	True	False	A
A0A979HLR9	Q3V0T4	A0A979HLR9	Itgad	True	True	False	True	True	False	A
P02340	Q9JK95	Tp53	Perp	True	True	True	True	True	False	A
P01108	P41047	Myc	Faslg	True	True	False	True	True	False	A
P17433	Q9QUK6	Spi1	Tlr4	True	True	False	True	True	False	A
P19785	P08071	Esr1	Ltf	True	True	False	True	True	False	A
F6Y2T6	A0A8Q0P8A2	F6Y2T6	A0A8Q0P8A2	True	True	False	True	True	False	A
P23204	Q64505	Ppara	Cyp7a1	True	False	True	True	False	True	A
P02340	P21447	Tp53	Abcb1a	True	False	True	True	False	True	A
P27782	Q08874	Lef1	Mitf	True	True	False	True	True	False	A
P02340	P32299	Tp53	Bdkrb2	True	True	False	True	True	False	A
P53566	P08505	Cebpa	Il6	True	True	False	True	True	False	A
Q00322	P08505	Cebpd	Il6	True	True	False	True	True	False	B
Q60793	P39689	Klf4	Cdkn1a	True	True	True	True	True	False	A
P19785	P05017	Esr1	Igf1	True	True	False	True	True	False	A
Q01147	P10417	Creb1	Bcl2	True	True	False	True	True	False	A
F6Y2T6	A0A0R4IZW5	F6Y2T6	A0A0R4IZW5	True	False	True	True	False	True	A
P28033	P06804	Cebpb	Tnf	True	True	False	True	True	False	A
P08152	P41047	Egr2	Faslg	True	False	True	True	False	True	A
Q08639	Q61457	Tfdp1	Ccne1	True	True	False	True	True	False	A
P70661	Q60867	Neurog3	Neurod1	True	True	False	True	True	False	A
Q9JKD8	P01580	Tbx21	Ifng	True	True	False	True	True	False	A
P15314	A0A0R4J256	Irf1	A0A0R4J256	True	True	False	True	True	False	A
A0A087WSP5	A0A0R4J256	A0A087WSP5	A0A0R4J256	True	True	False	True	True	False	A
A0A979HLR9	Q62312	A0A979HLR9	Tgfbr2	True	True	False	True	True	False	A
P35583	P43120	Foxa2	Hhex	True	True	False	True	True	False	A
P33242	Q64326	Nr5a1	Mc2r	True	True	False	True	True	False	A
A0A979HLR9	Q01149	A0A979HLR9	Col1a2	True	True	False	True	True	False	A
Q9JM73	P12813	Srf	Nr4a1	True	True	False	True	True	False	C
A0A087WSP5	P42082	A0A087WSP5	Cd86	True	True	False	True	True	False	A
A0A979HLR9	P19091	A0A979HLR9	Ar	True	True	False	True	True	False	A
Q00422	P48754	Gabpa	Brca1	True	True	False	True	True	False	A
Q3UPW2	O70557	Elf3	Sprr2f	True	True	False	True	True	False	A
Q3UPW2	G5E8D1	Elf3	G5E8D1	True	True	False	True	True	False	A
Q3UPW2	O70556	Elf3	Sprr2e	True	True	False	True	True	False	A
Q3UPW2	O70555	Elf3	Sprr2d	True	True	False	True	True	False	A
Q3UPW2	O70559	Elf3	Sprr2h	True	True	False	True	True	False	A
Q3UPW2	O70560	Elf3	Sprr2i	True	True	False	True	True	False	A
Q3UPW2	A9JTY7	Elf3	A9JTY7	True	True	False	True	True	False	A
Q3UPW2	Q9CQK8	Elf3	Sprr2a1	True	True	False	True	True	False	A
Q3UPW2	O70558	Elf3	Sprr2g	True	True	False	True	True	False	A
P02340	O54908	Tp53	Dkk1	True	True	False	True	True	False	A
Q61221	Q61147	Hif1a	Cp	True	True	False	True	True	False	A
P23204	P41216	Ppara	Acsl1	True	True	True	True	True	False	A
A0A979HLR9	P20152	A0A979HLR9	Vim	True	True	False	True	True	False	A
P02340	O70372	Tp53	Tert	True	False	True	True	False	True	A
A0A979HLR9	O70372	A0A979HLR9	Tert	True	True	False	True	True	False	A
A0A0R4J1Z4	E9PZ30	A0A0R4J1Z4	E9PZ30	True	True	False	True	True	False	A;D
A0A0R4J1Z4	Q8R084	A0A0R4J1Z4	Q8R084	True	True	False	True	True	False	A;D
P01101	P33435	Fos	Mmp13	True	True	False	True	True	False	C
P05627	P33435	Jun	Mmp13	True	True	False	True	True	False	A
P15066	P33435	Jund	Mmp13	True	True	False	True	True	False	A
P08046	P11276	Egr1	Fn1	True	True	False	True	True	False	A
P08046	G5E899	Egr1	G5E899	True	True	False	True	True	False	A
P08046	P04202	Egr1	Tgfb1	True	True	False	True	True	False	A
Q9WVH3	P46414	Foxo4	Cdkn1b	True	True	False	True	True	False	A
P49698	D3Z2C4	Hnf4a	D3Z2C4	True	True	False	True	True	False	A
P02340	O35379	Tp53	Abcc1	True	True	False	True	True	False	A
A0A979HLR9	Q60846	A0A979HLR9	Tnfrsf8	True	True	False	True	True	False	A
Q00322	P06804	Cebpd	Tnf	True	True	False	True	True	False	A
Q9WTN3	Q3V117	Srebf1	Q3V117	True	True	False	True	True	False	A
Q3U1N2	Q3V117	Srebf2	Q3V117	True	True	False	True	True	False	A
A0A979HLR9	Q61009	A0A979HLR9	Scarb1	True	True	False	True	True	False	B
P05627	Q01279	Jun	Egfr	True	True	False	True	True	False	A
P01101	Q01279	Fos	Egfr	True	True	False	True	True	False	B
P09450	Q01279	Junb	Egfr	True	True	False	True	True	False	A
O08537	O70372	Esr2	Tert	True	True	False	True	True	False	A
A0A087WSP5	P41245	A0A087WSP5	Mmp9	True	False	True	True	False	True	A
A0A087WSP5	P26151	A0A087WSP5	Fcgr1	True	True	False	True	True	False	A
P15314	O35716	Irf1	Socs1	True	True	False	True	True	False	A
A0A087WSP5	O35716	A0A087WSP5	Socs1	True	True	False	True	True	False	A
P17433	P27512	Spi1	Cd40	True	True	False	True	True	False	A
O35906	P27512	Spib	Cd40	True	True	False	True	True	False	A
A0A979HLR9	Q05769	A0A979HLR9	Ptgs2	True	True	True	True	True	False	A
P27577	P55284	Ets1	Cdh5	True	True	False	True	True	False	B
P02340	P40237	Tp53	Cd82	True	True	False	True	True	False	A
A0A087WSP5	P13597	A0A087WSP5	Icam1	True	True	False	True	True	False	A
A0A979HLR9	Q01279	A0A979HLR9	Egfr	True	False	True	True	False	True	A
Q04207	G5E899	Rela	G5E899	True	True	True	True	True	False	A
Q00322	Q05769	Cebpd	Ptgs2	True	True	False	True	True	False	A
P08046	P24529	Egr1	Th	True	True	False	True	True	False	A
P97471	P04202	Smad4	Tgfb1	True	True	False	True	True	False	A
A0A979HLR9	O35253	A0A979HLR9	Smad7	True	True	False	True	True	False	B
A0A979HLR9	P48281	A0A979HLR9	Vdr	True	True	False	True	True	False	A
A0A979HLR9	P08071	A0A979HLR9	Ltf	True	True	False	True	True	False	A
Q61221	P97297	Hif1a	Adm	True	True	False	True	True	False	A
A0A087WSP5	P29477	A0A087WSP5	Nos2	True	True	False	True	True	False	A
Q9WTL8	O35973	Bmal1	Per1	True	True	False	True	True	False	A
O08785	O35973	Clock	Per1	True	True	False	True	True	False	A
Q9WTL8	Q60925	Bmal1	Dbp	True	True	False	True	True	False	A
P16951	P01575	Atf2	Ifnb1	True	True	False	True	True	False	A
P70671	P01575	Irf3	Ifnb1	True	True	True	True	False	True	A
P05627	P01575	Jun	Ifnb1	True	True	False	True	True	False	A
P27577	Q60737	Ets1	Csnk2a1	True	True	False	True	True	False	A
A0A979HLR9	Q60737	A0A979HLR9	Csnk2a1	True	True	False	True	True	False	A
P02340	A0A2I3BPL3	Tp53	A0A2I3BPL3	True	True	False	True	True	False	A
P09450	P55271	Junb	Cdkn2b	True	True	False	True	True	False	A
Q9Z0Y9	P41233	Nr1h3	Abca1	True	True	False	True	True	False	A
P17433	Q9D154	Spi1	Serpinb1a	True	True	False	True	True	False	A
P23204	Q924X2	Ppara	Cpt1b	True	True	False	True	True	False	C
P08046	Q9Z0Z7	Egr1	Klf5	True	True	False	True	True	False	B
P17433	P33434	Spi1	Mmp2	True	False	True	True	False	True	A
P01108	Q80YQ1	Myc	Q80YQ1	True	False	True	True	False	True	A
A0A979HLR9	A0A1W2P8G5	A0A979HLR9	A0A1W2P8G5	True	True	False	True	True	False	A
Q8BRF1	Q64373	Q8BRF1	Bcl2l1	True	True	False	True	True	False	A
P09021	Q00175	Hoxa5	Pgr	True	True	False	True	True	False	A
P28033	P14847	Cebpb	Crp	True	True	False	True	True	False	A
A0A979HLR9	G5E899	A0A979HLR9	G5E899	True	True	False	True	True	False	A
P43241	Q3UWA6	Cdx2	Gucy2c	True	True	False	True	True	False	A
P01101	P39689	Fos	Cdkn1a	True	False	True	True	False	True	A
P02340	P70677	Tp53	Casp3	True	True	False	True	True	False	A
A0A979HLR9	Q00175	A0A979HLR9	Pgr	True	True	False	True	True	False	A
P19785	Q00175	Esr1	Pgr	True	True	False	True	True	False	A
Q00175	P19785	Pgr	Esr1	True	True	False	False	False	False	A
P19785	P01132	Esr1	Egf	True	True	False	True	True	False	A
P16951	P01325	Atf2	Ins1	True	True	False	True	True	False	A
P16951	P01326	Atf2	Ins2	True	True	False	True	True	False	A
Q01147	P01325	Creb1	Ins1	True	True	False	True	True	False	A
Q01147	P01326	Creb1	Ins2	True	True	False	True	True	False	A
P01108	P48316	Myc	Gadd45a	True	False	True	True	False	True	A
P41969	P06804	Elk1	Tnf	True	True	False	True	True	False	A
P48755	G5E8A9	Fosl1	G5E8A9	True	True	False	True	True	False	A
P48755	Q9EPL5	Fosl1	Mmp1a	True	True	False	True	True	False	A
P05627	G5E8A9	Jun	G5E8A9	True	True	False	True	True	False	A
P05627	Q9EPL5	Jun	Mmp1a	True	True	False	True	True	False	A
Q61501	P07607	E2f1	Tyms	True	True	False	True	True	False	A
Q61501	P23804	E2f1	Mdm2	True	False	True	True	False	True	A
P01108	P55271	Myc	Cdkn2b	True	True	True	True	True	False	A
P49698	P70424	Hnf4a	Erbb2	True	True	False	True	True	False	C
P49698	P05480	Hnf4a	Src	True	True	False	True	True	False	B
P05627	Q62266	Jun	Sprr1a	True	True	False	True	True	False	A
P05627	Q62401	Jun	Ccl12	True	True	False	True	True	False	A
A0A979HLR9	P51557	A0A979HLR9	Star	True	True	False	True	True	False	A
P25799	P07141	Nfkb1	Csf1	True	True	False	True	True	False	A
Q61221	O55003	Hif1a	Bnip3	True	True	False	True	True	False	A
P70434	Q80SU4	Irf7	Ifna13	True	True	False	True	True	False	A
Q04888	E9QK82	Sox10	E9QK82	True	True	False	True	True	False	A
P70434	B1AYH7	Irf7	B1AYH7	True	True	False	True	True	False	A
P70434	P09235	Irf7	Ifna9	True	True	False	True	True	False	A
P70434	Q810G2	Irf7	Q810G2	True	True	False	True	True	False	A
P70434	P01572	Irf7	Ifna1	True	True	False	True	True	False	A
P70434	Q61718	Irf7	Q61718	True	True	False	True	True	False	A
P70434	L7MTU6	Irf7	L7MTU6	True	True	False	True	True	False	A
P70434	Q810G3	Irf7	Q810G3	True	True	False	True	True	False	A
P70434	Q61716	Irf7	Ifna11	True	True	False	True	True	False	A
P70434	Q80SS5	Irf7	Ifna12	True	True	False	True	True	False	A
P70434	Q810G5	Irf7	Q810G5	True	True	False	True	True	False	A
P70434	P07351	Irf7	Ifna4	True	True	False	True	True	False	A
P70434	Q1WWN2	Irf7	Q1WWN2	True	True	False	True	True	False	A
P70434	Q810G6	Irf7	Q810G6	True	True	False	True	True	False	A
P01101	P41245	Fos	Mmp9	True	True	True	True	True	False	A
P17679	Q3UGX2	Gata1	Q3UGX2	True	True	False	True	True	False	B
P19785	P26350	Esr1	Ptma	True	False	True	True	False	True	A
Q04888	Q08874	Sox10	Mitf	True	True	True	True	True	False	A
P05627	A0A0R4J1N5	Jun	A0A0R4J1N5	True	True	False	True	True	False	A
P27577	P49769	Ets1	Psen1	True	True	False	True	True	False	A
Q64318	A0A0R4IZW5	Zeb1	A0A0R4IZW5	True	True	True	True	False	True	A
A0A979HLR9	A0A0R4J132	A0A979HLR9	A0A0R4J132	True	True	False	True	True	False	A
Q9R1E0	P35576	Foxo1	G6pc1	True	True	False	True	True	False	A
A0A979HLR9	P63089	A0A979HLR9	Ptn	True	True	False	True	True	False	A
Q60765	Q3U5F6	Atf3	Q3U5F6	True	False	True	True	False	True	A
Q04207	P22387	Rela	Edn1	True	True	False	True	True	False	A
A0A979HLR9	P39655	A0A979HLR9	Alox12	True	True	False	True	True	False	A
F6Y2T6	P29268	F6Y2T6	Ccn2	True	False	True	True	False	True	A
A0A087WSP5	P21958	A0A087WSP5	Tap1	True	True	False	True	True	False	A
P25799	P08505	Nfkb1	Il6	True	True	True	True	True	False	A
Q01147	O08710	Creb1	Tg	True	True	False	True	True	False	A
A0A979HLR9	A2APM2	A0A979HLR9	A2APM2	True	True	False	True	True	False	A
P05627	Q60765	Jun	Atf3	True	True	False	True	True	False	A
P16951	Q60765	Atf2	Atf3	True	True	False	True	True	False	A
P02340	Q6PEE3	Tp53	Rrm2b	True	True	False	True	True	False	A
P28033	P39689	Cebpb	Cdkn1a	True	True	False	True	True	False	A
P19785	E9QNX9	Esr1	E9QNX9	True	True	False	True	True	False	B
A0A979HLR9	P19785	A0A979HLR9	Esr1	True	True	False	True	True	False	A
P19785	A0A979HLR9	Esr1	A0A979HLR9	True	True	False	False	False	False	A
P08046	Q62312	Egr1	Tgfbr2	True	False	True	True	False	True	A
F8VPV3	Q61616	F8VPV3	Drd1	True	False	True	True	False	True	A
Q8BUN5	A0A0R4J1N3	Smad3	A0A0R4J1N3	True	True	False	True	True	False	A
P97471	A0A0R4J1N3	Smad4	A0A0R4J1N3	True	True	False	True	True	False	A
A0A0R4J1Z4	Q9JHF7	A0A0R4J1Z4	Hpgds	True	True	False	True	True	False	A
P19785	Q3TKT4	Esr1	Smarca4	True	True	False	True	True	False	C
P38532	P01900	Hsf1	H2-D1	True	True	False	True	True	False	C
P38532	A7VMS6	Hsf1	A7VMS6	True	True	False	True	True	False	C
P38532	P14429	Hsf1	H2-Q7	True	True	False	True	True	False	C
P38532	P01895	Hsf1	H2-D1	True	True	False	True	True	False	C
P38532	P14426	Hsf1	H2-D1	True	True	False	True	True	False	C
P38532	P01898	Hsf1	H2-Q10	True	True	False	True	True	False	C
P38532	P01899	Hsf1	H2-D1	True	True	False	True	True	False	C
P38532	P14427	Hsf1	H2-D1	True	True	False	True	True	False	C
P05627	P97494	Jun	Gclc	True	True	False	True	True	False	A
Q61221	P02340	Hif1a	Tp53	True	True	False	True	True	False	A
P28033	P07750	Cebpb	Il4	True	True	False	True	True	False	A
Q61069	Q07235	Usf1	Serpine2	True	True	False	True	True	False	C
Q00322	P48316	Cebpd	Gadd45a	True	True	False	True	True	False	C
P19785	Q00623	Esr1	Apoa1	True	True	False	True	True	False	A
P33242	P15539	Nr5a1	Cyp11b2	True	True	True	True	False	True	A
P33242	Q3TG86	Nr5a1	Q3TG86	True	True	True	True	False	True	A
P81269	P01216	Atf1	Cga	True	True	False	True	True	False	A
Q01147	P01216	Creb1	Cga	True	True	False	True	True	False	A
O08537	Q00175	Esr2	Pgr	True	True	False	True	True	False	A
Q2VPD4	G5E899	Bmal2	G5E899	True	True	False	True	True	False	A
P17433	P17679	Spi1	Gata1	True	True	True	True	False	True	A
P19785	P19001	Esr1	Krt19	True	True	False	True	True	False	A
P49698	P28700	Hnf4a	Rxra	True	False	False	False	False	False	B
P19785	P31750	Esr1	Akt1	True	True	False	True	True	False	A
P19785	P70313	Esr1	Nos3	True	True	False	True	True	False	A
A0A979HLR9	Q8K409	A0A979HLR9	Polb	True	False	True	True	False	True	A
Q8R0K9	P11440	E2f4	Cdk1	True	True	False	True	True	False	A
P02340	Q8R0K9	Tp53	E2f4	True	True	False	True	True	False	C
P25799	P14847	Nfkb1	Crp	True	True	False	True	True	False	A
P25799	P10749	Nfkb1	Il1b	True	True	False	True	True	False	A
P05627	Q64669	Jun	Nqo1	True	True	True	True	True	False	A
Q60795	Q64669	Nfe2l2	Nqo1	True	True	True	True	True	False	A
P46684	P08226	Zic1	Apoe	True	True	False	True	True	False	A
F8VPV3	P08226	F8VPV3	Apoe	True	True	False	True	True	False	A
P16951	Q9Z2V4	Atf2	Pck1	True	True	False	True	True	False	A
F6Y2T6	P48281	F6Y2T6	Vdr	True	True	False	True	True	False	A
A0A979HLR9	P01582	A0A979HLR9	Il1a	True	True	False	True	True	False	A
P35582	P50405	Foxa1	Sftpb	True	True	False	True	True	False	A
O70494	P35546	Sp3	Ret	True	True	False	True	True	False	C
P35428	Q02067	Hes1	Ascl1	True	False	True	True	False	True	A
A4QPD3	A0A0R4J088	A4QPD3	A0A0R4J088	True	True	False	True	True	False	A
P25799	P41245	Nfkb1	Mmp9	True	True	True	True	True	False	A
P25799	Q9Z1E3	Nfkb1	Nfkbia	True	True	True	True	True	False	A
Q04207	P41245	Rela	Mmp9	True	True	True	True	True	False	A
Q04207	Q9Z1E3	Rela	Nfkbia	True	True	True	True	True	False	A
A0A979HLR9	P41245	A0A979HLR9	Mmp9	True	True	False	True	True	False	A
P02340	O70433	Tp53	Fhl2	True	True	False	True	True	False	B
F6Y2T6	Q01279	F6Y2T6	Egfr	True	False	True	True	False	True	A
Q60707	P55271	Tbx2	Cdkn2b	True	False	True	True	False	True	A
O70494	P09242	Sp3	Alpl	True	True	False	True	True	False	A
Q08874	P05532	Mitf	Kit	True	True	False	True	True	False	A
P15375	E9Q4Z2	Myf6	Acacb	True	True	False	True	True	False	A
P25799	Q05769	Nfkb1	Ptgs2	True	True	True	True	True	False	A
Q04207	Q05769	Rela	Ptgs2	True	True	True	True	True	False	A
Q61069	P10284	Usf1	Hoxb4	True	True	False	True	True	False	A
Q64705	P10284	Usf2	Hoxb4	True	True	False	True	True	False	A
P15314	P01900	Irf1	H2-D1	True	True	False	True	True	False	A
P15314	A7VMS6	Irf1	A7VMS6	True	True	False	True	True	False	A
P15314	P14429	Irf1	H2-Q7	True	True	False	True	True	False	A
P19785	P35455	Esr1	Avp	True	True	False	True	True	False	A
P15314	P01895	Irf1	H2-D1	True	True	False	True	True	False	A
P15314	P14426	Irf1	H2-D1	True	True	False	True	True	False	A
P15314	P01898	Irf1	H2-Q10	True	True	False	True	True	False	A
P15314	P01899	Irf1	H2-D1	True	True	False	True	True	False	A
P15314	P14427	Irf1	H2-D1	True	True	False	True	True	False	A
Q01147	Q05769	Creb1	Ptgs2	True	True	False	True	True	False	A
P23772	P07750	Gata3	Il4	True	True	False	True	True	False	A
A0A087WPA7	P21784	A0A087WPA7	Rag2	True	True	False	True	True	False	A
Q61312	P56567	Tfap2c	Csta	True	True	False	True	True	False	A
Q61312	B2RV77	Tfap2c	B2RV77	True	True	False	True	True	False	A
Q61312	P35174	Tfap2c	Stfa2	True	True	False	True	True	False	A
Q61312	Q8BWM3	Tfap2c	Q8BWM3	True	True	False	True	True	False	A
Q61312	Q9D8D6	Tfap2c	Q9D8D6	True	True	False	True	True	False	A
Q61312	Q05B95	Tfap2c	Q05B95	True	True	False	True	True	False	A
Q61312	P35173	Tfap2c	Stfa3	True	True	False	True	True	False	A
Q61312	L7N257	Tfap2c	L7N257	True	True	False	True	True	False	A
Q61312	Q497J0	Tfap2c	Q497J0	True	True	False	True	True	False	A
Q61312	P35175	Tfap2c	Stfa1	True	True	False	True	True	False	A
P02340	Q9QZ67	Tp53	Ppm1d	True	True	False	True	True	False	A
P01108	Q07813	Myc	Bax	True	True	False	True	True	False	A
P02340	P25446	Tp53	Fas	True	True	False	True	True	False	A
P02340	P41438	Tp53	Slc19a1	True	False	True	True	False	True	C
P81269	P24529	Atf1	Th	True	True	False	True	True	False	A
Q3U1N2	P53798	Srebf2	Fdft1	True	True	False	True	True	False	A
A0A979HLR9	P10889	A0A979HLR9	Cxcl2	True	True	False	True	True	False	A
A0A979HLR9	P12850	A0A979HLR9	Cxcl1	True	True	False	True	True	False	A
P25799	P26361	Nfkb1	Cftr	True	True	False	True	True	False	A
Q04207	P26361	Rela	Cftr	True	True	False	True	True	False	A
Q04207	P10749	Rela	Il1b	True	True	True	True	True	False	A
P17433	P06800	Spi1	Ptprc	True	True	False	True	True	False	A
Q3U5D9	P01108	Q3U5D9	Myc	True	True	False	True	True	False	A
Q04207	P01108	Rela	Myc	True	True	True	True	True	False	A
A0A087WPA7	Q3THS6	A0A087WPA7	Mat2a	True	True	False	True	True	False	A
Q01147	P06281	Creb1	Ren1	True	True	False	True	True	False	A
Q01147	P49769	Creb1	Psen1	True	True	False	True	True	False	A
A0A979HLR9	P02340	A0A979HLR9	Tp53	True	True	False	False	False	False	A
Q60795	P97494	Nfe2l2	Gclc	True	True	True	True	True	False	A
Q61069	P14069	Usf1	S100a6	True	True	False	True	True	False	A
Q61221	P17809	Hif1a	Slc2a1	True	True	False	True	True	False	A
P02340	Q61411	Tp53	Hras	True	True	True	True	True	False	A
P02340	P29477	Tp53	Nos2	True	False	True	True	False	True	A
A0A087WSP5	Q01149	A0A087WSP5	Col1a2	True	True	False	True	True	False	A
Q01147	Q62361	Creb1	Trh	True	True	False	True	True	False	A
P05627	P10749	Jun	Il1b	True	True	False	True	True	False	A
P19785	P48030	Esr1	Tgfa	True	True	False	True	True	False	A
Q9Z0Y9	P08226	Nr1h3	Apoe	True	True	False	True	True	False	A
Q9Z0Y9	Q64343	Nr1h3	Abcg1	True	True	False	True	True	False	A
P02340	O35280	Tp53	Chek1	True	False	True	True	False	True	A
P50220	P50405	Nkx2-1	Sftpb	True	True	False	True	True	False	A
Q8R0K9	P00375	E2f4	Dhfr	True	False	True	True	False	True	A
Q08639	P00375	Tfdp1	Dhfr	True	True	False	True	True	False	A
